,review,negative,positive
810,"D'autre part, nous avons tous les codes du film de ce genre (les ""monstres"", la musique, les sons, les parasites, les scènes ""classiques"" (la baignoire est toujours propice à l'apparition des monstres, surtout les baignoires des filles... :-)). Le scénario est moyen (avec une idée de base gaspillée par un tas d'incohérences). Bref, un bon film du genre qui se laisse regarder. Mais dès qu'il est terminé, nous l'avons déjà oublié. Trop vu, nous croyons plus.",1,0
811,"Un bon moment d'aventure, de tendresse et de complicité enfantine. mention spéciale du « voyage autour du monde » qui ferme le film.",0,1
812,Jouant et saignant.Casting impec.,0,1
813,":superfilm rouge qui navigue parfaitement entre le drame, la comédie et le thriller sur la genèse de l'éclatement de la bulle des subprimes, ces obligations basées sur l'immobilier (reputé indestructible) qui ont été le centre des scandales qui ont provoqué les bourses mondiales, mais qui ont surtout causé d'énormes drames sociaux...... mais les pros de la finance ont compris l'ampleur du désastre à venir en sachant que ce sont les contribuables qui finiraient par être impliqués, parce qu'à ce moment-là seulement un banquier avait été emprisonné (les pauvres malchanceux)... et puis comme ces abus et détournements de loi n'étaient pas compris par la majorité de la population (à cause de la complexité des montages dans un système frauduleux ou la grande majorité des financiers allait sucer sur la base de leur mauvaise foi => d'accorder des crédits à tx variable à un profil insolvable), ce sont les étrangers qui ont été désignés avec le doigt comme la cause de tous ces maux.... ce film bénéficie d'une superbe distribution, rendant totalement crédible ce monde de folie, expliqué au doigt!",0,1
814,"Superbe film sur une génération de jeunes, qui est intemporelle même si elle est datée (je précise que je ne connaissais pas vraiment cette fois et l'environnement). Nous sentons l'histoire vécue, même par procuration. Totalement crédible et avec une grande précision psychologique. Sans tomber dans la nostalgie facile mais plein d'espoir. La réalisation est excellente et les jeunes acteurs (souvent ""fils de..."" aussi...) sont bien réalisés. Indéniablement l'un des meilleurs films de 2012.",0,1
815,"Un film sur les villes, un autre, qui ne fait que rappeler à la France que le pays va mal à cause des jeunes qui y vivent. Soyons honnêtes avec nous-mêmes et posons-nous les bonnes questions. Comment pouvons-nous les empêcher de commettre des crimes? Comment pouvons-nous arrêter cette machine infernale, ce fléau qui commence à polluer nos villes? Tout ce qui m'inspire est honteux. Honte parce que nous ne devrions pas les montrer sur l'écran comme des pauvres avec un bon fond, un dialecte compréhensible et un désir pour l'avenir. Bref, le film ne touchera que deux catégories de personnes : les critiques qui se mentent en trouvant belle cette peinture des villes et les jeunes délinquants qui y vivent passke tavu nik sa quif mer. Il suffit de les voir pendant la projection du long film pour comprendre le fossé entre ce qui est montré et ce qui est vu. Spoiler : Je suis parti et cela ne m'empêche pas de tenir ce discours. La vie dans les villes n'est jamais rose et fait du titre.",1,0
816,"Le réalisateur américain Chuck Russell a eu quelques succès estimés dans les années 1990 en tournant des succès populaires tels que ""Le masque"", ""L'effaceur"" ou ""Le Scorpion du Roi"". Malheureusement, au fil des ans, le talent et l'envie se sont dilués et il revient à nous avec un film d'action plat, idiot et sans le moindre intérêt de scénario. L'histoire, vue mille fois, reprend tous les poncifs du genre et les mélange joyeusement pour donner une mayonnaise coquine qui ne prend jamais par manque de tension et de suspense. Les scènes d'action, censées réveiller le spectateur, sont bien présentes mais elles sont malicieuses, mal tournées et n'apportent rien à ce mauvais téléfilm que John Travolta en personne ne parvient pas à sortir de sa médiocrité. L'acteur n'est que l'ombre de lui-même et de son rôle de vengeur de mari, il le surpasse totalement. Il faut dire que les dialogues insipides et le dubling français catastrophique ne font rien pour l'aider à donner corps à son personnage, ce que je suis sensé au pire de ce travail.",1,0
817,Un film mal compris par sa nullité.,1,0
818,"Un bon moment avec les acteurs au sommet, surtout la Fanny Ardant tellement décalée et les mains touchantes de Marina! Répliques de troooop drôles, ça fait du bien en ce moment!!!",0,1
819,"Ce film réalisé par Philippe Lioret, sorti en 2006 et adapté du roman homonyme d'Olivier Adam, que je n'ai pas lu et que je ne peux pas comparer, est franchement très bon. Le scénario présente l'histoire de Lili qui, en rentrant du voyage, apprend que son frère jumeau a disparu et que ses parents ne lui donnent plus d'informations. C'est alors qu'elle commence à la chercher et qu'elle découvrira beaucoup de choses. Le scénario est donc vraiment très bon, le film est présenté comme un drame mais c'est aussi un thriller puisque nous ne savons pas ce qui est arrivé à son frère et tout le cadre du film y est joué. Du côté des acteurs, ils jouent très bien, en particulier Mélanie Laurent qui interprète très bien son rôle et j'ai aussi été surpris par la performance de Kad Merad où c'est la première fois que je l'ai vu dans un rôle sérieux.",0,1
820,"Il n'a pas beaucoup d'intérêt, malgré une qualité d'animation équivalente au premier opus. C'est le même principe que pour les Minions extraites de Moi, Mooch et Bad ou du Botté Cat récupéré de Shrek, série animée alternative dont le seul et unique but est de faire de l'argent sur le dos des spectateurs qui ont aimé les films originaux. Ici le héros est Om le troll dont les pérégrinations ne peuvent pas être dites captivantes, Gerda et l'hermine sont principalement là pour se rappeler.",1,0
821,"Très belle comédie qui prouve que peut venir de Thaïlande autre que des films d'arts martiaux ou des films d'auteurs (excellents, mais pas toujours faciles d'accès) comme la Palme d'Or, Oncle Bonmee 2010. C'est parfois kitsch et excessif (mais apparemment, selon les crédits de fin, dans ce domaine, la réalité dépasse la fiction...); mais jamais vulgaire. J'aime le regard finalement décomplexé sur le sujet (les personnages sont excessifs, mais pas les caricatures de style Cage pour les fous) et sur ces gens qui s'imaginent. Le problème, c'est les gens qui n'acceptent pas cette différence... Le message de tolérance est toujours bon à prendre, surtout quand il est donné comme ici avec humour, et sans pathos. L'interprétation, bien sûr, parfois manque de sobriété (euphémisme...) mais c'est bien dans le ton de ce film Le meilleur dans tout cela est que c'est d'une histoire vraie. Il semble que la Thaïlande a beaucoup à nous apprendre sur l'acceptation de ces personnages, malgré les différences rencontrées par eux.",0,1
822,"Dans les années lumières de ""The Crossing of Time"" et ""Ame and Yuki the Wolf Children"", les guerres d'été sont destinées à être un film ""cool"" destiné surtout aux plus jeunes, avec une idée de base (reality/virtual link) très bonne mais complexe à la scène. Un manque de finesse est clairement ressenti avec beaucoup d'installations de scénario et de personnages avec peu d'intérêt.",1,0
823,"Moi, qui aime généralement le cinéma expérimental et qui apprécie certains films de Godard, n'ai pas du tout aimé ce ""Sauvage qui peut (la vie)"". Volontairement vulgaire, largué, stupide, incestueux ou même pédophile, misogyne, ennuyeux comme possible, ce film est une honte et à éviter! Même les acteurs présents ne le sauvent pas. Aide... Sauve qui le peut!",1,0
824,"Un film intéressant pour le temps mais qui, aujourd'hui, manque de rythme, semble long. Le scénario n'est pas extraordinaire mais il a le mérite de bénéficier de beaucoup de rebondissements qui aiguisent notre attention. Et puis que ce soit Lassie ou son fils, c'est toujours un plaisir de suivre leurs aventures, et plus encore dans ces somptueux décors norvégiens et dans cette ambiance guerrière!!",0,1
825,"Je l'ai vraiment apprécié, alors que je ne m'attendais vraiment pas beaucoup, c'est vraiment un film de fille super sympa, avec une très bonne mise en scène et une histoire bien sûr tout était prévisible dès le début, nous savons dès le début ce qui va se passer, mais c'est encore une très bonne petite comédie, à voir!",0,1
826,"L'idée est aussi simple que géniale : quatre hommes acceptent de transporter deux camions remplis de nitroglycérine sur les hautes routes de l'Amérique du Sud. A la clé, une récompense qui leur permettrait de quitter le village où ils ont tous atterri, plus ou moins par choix. Mais à tout moment, au moindre sous-sol, tout peut sauter... De là, Clouzot construit un suspense habile. Mais avant que les personnages aillent sur la route, il prend aussi le temps de nous les présenter. S'ils se sont retrouvés dans ce village perdu au fond de l'Amérique du Sud, ce n'est pas pour rien. Ils sont tous des bâtards, des types sans foi ou loi et ambigus. Tout le monde se révélera pendant le voyage essayant de les faire faire, en particulier Jo, gros dur à cuisiner qui a rapidement le problème. Et on ne peut pas vraiment le blâmer, le personnage troublant l'a aussi. Pendant une heure et demie (la première heure utilisée pour révéler la psychologie du caractère du personnage), le caractère du personnage mis en scène, et le caractère du personnage du personnage du personnage.",0,1
827,"Cette comédie ""hormonale"" est tout simplement pénible. Il est rare que les mouvements d'adolescents soient de grands succès, et cette fois, le côté pseudo-philosophique/onirique du film est en effet une erreur! 100 Girls (2001) est un immondice plein de dialogues aussi déconcertants que les uns les autres, portés par des acteurs ridicules qui ne se tiennent plus compte, pas même d'amour de leur propre (étant donné comment ils mettent en scène, il n'y a aucun doute à son sujet). Le scénario est d'une profonde débilité qui dès le premier quart d'heure, sape notre moral. Affronté d'une voix débilitante où de nombreux clichés s'accumulent inlassablement, Michael Davis réussit ici, qu'on pourrait qualifier de cinématique, vulgaire, inintéressante et pathétiquement nausée.",1,0
828,"Les rêves sont encore plus beaux quand on les partage en profondeur, et il n'y a rien. Ici, les thèmes traités ne sont que chance, la chance de réaliser ses rêves. Ainsi, le scénario est complètement touché et tronqué de rebonds, et encore une fois j'espère que vous avez compris l'ironie. Il est bien connu que le réalisateur n'a pas fait délibérément traiter ces thèmes. Kuno Becker, ne peut vraiment rien et ne sauve pas son personnage caricatural de celui qui a des rêves pleins de tête et de celui qui est un vrai joueur qui change les matches dans sa façon par des prouesses techniques remarquables. (En outre, ils sont très peu dans le monde pour faire des roulettes toutes les deux minutes dans un jeu, je veux vraiment le rapporter. Zidane, Cristiano Ronaldo, Messi, ils ne le font pas!)",1,0
829,"Bien que le casting soit intéressant et que la mise en scène correcte ne puisse pas dire que Les Brutes dans la ville est un succès, c'est en grande partie à cause de son histoire qui est embellie, elle est souvent confuse et sans effet. Mais nous avons toujours droit à certains moments pas désagréables dans le genre.",1,0
830,"Une mauvaise adaptation! Voulant être libre et inaugurer dans le scénario est une perspective intéressante mais pas au détriment de la source d'inspiration. La pièce est longue à l'origine, ils ont réussi à en faire un film qui apparaît sans fin et indigeste. Quant à Omar S... que son interprétation est douloureuse et académique.",1,0
831,"Si c'est un premier long métrage, Michael Goldblach montre quelques idées visuelles prometteuses et l'histoire n'est pas inintéressante...",1,0
832,"Un film assez peu convaincant, des combats moyens, pas dans le film culte de Jackie.",1,0
833,"Litvak et Veber, une combinaison fantastique! Litvak et Serge Veber sont une fois de plus une combinaison fantastique. Un film n'a jamais manqué Un film à ne pas manquer.",0,1
834,"Très bon film sur un jeune délinquant de 2 jours pour aller au mariage de son frère... Evidemment il trouve son gang d'amis, sa petite amie, évidemment ne va pas bien... Le scénario bien écrit et une mise en scène au plus proche des personnages nous plonge dans le cœur des tourments de tous. Le passage d'un adolescent hors du monde vers la maturité d'un monde violent et non concessionnel.",0,1
835,"Film culte générationnel pour une génération qui a besoin d'être revue rapidement, la ""reboot-suite"" étant prévue pour l'été 2017. Le scénario est semé avec des découvertes extraordinaires qui s'approprie avec un certain génie les désirs et les craintes de nos enfants. Pas de temps mort, un rythme frénétique et amusant même si cela crée des incohérences ici. Robin Williams s'amuse comme un Robinson Crusoe enfant qui ne s'est pas vu grandir.",0,1
836,Pas du tout convaincu par ce film malgré la présence de ces bons acteurs. Je trouve le script un peu lent et le manque de simplicité ne parvient pas à me déplacer alors que l'histoire si prête,1,0
837,"""Oblivion"" est un film de science-fiction qui mérite d'y être vraiment intéressé! Bien sûr, cette fois, la belle partie est faite à Tom Cruise qui porte le film à lui-même et même un peu trop... Cependant, nous nous attachons rapidement à ce héros dans la mesure où nous voulons connaître son histoire étonnante qui émerge très doucement en révélant de nombreuses surprises! En effet, ici, il persiste un côté intime et très personnel dans ce scénario où le nombre de personnages est limité afin de concentrer toute l'attention sur leur aventure! Et c'est cet aspect qui différencie cette réalisation des autres du même genre d'autant plus que le couple qui forme Jack avec Victoria est plus qu'intrigant, et ceci grâce à un scénario intelligent et habile dont le renversement inattendu de situation rend cette histoire captivante de bout en bout... A noter que leur base toute vitrée avec cette piscine transparente et suspendue, évoque l'univers des maisons californiennes modernes est plus qu'intrigant, et ceci grâce à un scénario réel qui rend possible de se transformer en une réalité avec quelques visages étonnants, leur planète sépaissée et leurs images sombres.",0,1
838,"Un journal très amer et un peu rugueux, mais avec un vrai talent.",1,0
839,"Un suspense superbement orchestré de la part d'Alfred Hitchcock, où l'art du contrepied est utilisé avec brio. Un premier plan du théâtre qui sonne comme un premier coup de génie après environ trois quarts d'heure de film, puis une enquête policière passionnante, qui se manifeste par un jeu d'essai du chat et de la souris. C'est dans cette deuxième partie que le spectateur se met presque du côté du coupable, comme si la réalisation du crime parfait était un fantasme. Le processus utilisé est bien sûr un suspense merveilleux qui est à la fois amusant et efficace. Enfin, le véritable tour de force que Hitchcock effectue ici est de voir que le défaut du plan est finalement sa logique implacable. Le film se termine par un second renversement de la situation, assez inattendu et qui met en évidence toute la malice d'un réalisateur dans le plein contrôle des codes du genre.",0,1
840,"Nekfeu est sans doute un grand avenir, nous le découvrons grâce à ce film, porté devant Catherine Deneuve comme veuve blessée et veuve-mère en deuil.",0,1
841,"Ce drame de Daniel Algrant est un drame. Les acteurs sont convaincants, en particulier dans l'affiche du film Al Pacino, Ryan O'Neal ou Kim Basinger. Cependant, le scénario est compliqué et vous ne comprenez pas tout l'intérêt du film, ni vous ne comprenez toute l'histoire. Bref, c'est un projet de film qui aurait mérité d'être un peu éclairci, 06 / 20.",1,0
842,"Le réalisateur passe près de cinquante minutes à développer ce qui peut bien se passer avant le début même de l'histoire de La Reine des pommes. Un processus intéressant et ennuyeux, puisque nous attendons un peu le début du film. L'équipe prend la part pour montrer une Imabelle victime plus sensible que le manipulateur professionnel et un Goldy pas du tout déguisé en femme (et qui ne meurt même pas tant que nous sommes là). Forest Whitaker, à qui malheureusement nous confions souvent des rôles de benets/gentles à cause de sa légère déformation, joue parfaitement le concon, même s'il est loin d'être sa meilleure performance. Le film dilue cependant énormément le côté Harlem fissuré et mal faméé et ne montre que son visage (quasi-false en effet) joyeux, dansant, coloré et certainement pas ségrégationniste, qui ne trahit pas seulement l'un des principaux intérêts du livre, mais surtout sur le fond général du livre et sa raison d'être.",1,0
843,Un film très doux et apaisant. Boirant avec émotion sans être revendiqué. Un moment de poésie.,0,1
844,"""Le témoin du mal"" (1997) est un thriller fantastique, dans lequel on trouve trop fantastique et pas assez thriller... La révélation vient trop tôt, et la torsion finale laisse quelque chose à désirer. Trop de scènes répétitives, quand les personnages ""jouent le chat"", en particulier. Denzel Washington fait ce qu'il peut, mais le script est trop mince et plutôt banal.",1,0
845,Un pourboire ne va pas voir que c'est nul et sans aucun intérêt. Avec ma femme nous sommes partis avant la fin si insupportable.,1,0
846,"Le film surestimé par excellence... Où est l'histoire?! Qu'est-ce que l'intrigue?! Un casting 4 étoiles obtenu par le nom de Téchiné mais probablement pas à cause du scénario. 45 minutes avant que quelque chose arrive et 1 heure (!!!!!!) avant ce qui nous intéresse... Les 2/3 premiers tiers du film ne servent pas beaucoup, la mise en place des personnages est beaucoup trop longue et 3/4 des scènes purement inutiles à la compréhension de la suite. Un désordre prétentieux où il n'arrive pas beaucoup.",1,0
847,Très bon dessin animé basé sur une histoire fabuleuse avec une belle chorégraphie. Tout est un excellent divertissement où l'humour et l'aventure font bien.,0,1
848,"Un très bon film qui peint le portrait d'une famille israélienne en deuil, dont l'amertume, les conflits émergent pendant les 7 jours de deuil. Très bons acteurs pour un thème ""portrait-de-famille"".",0,1
849,"Hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors classe, hors",0,1
850,"Un étudiant est tué au fond de sa maison. 38 personnes ont vu ou entendu ses cris d'angoisse, de peur, de détresse. Cependant, aucun n'est intervenu, aucun n'a averti la police. Pourquoi? Par ce fait sordide divers, le directeur nous plonge dans la psychologie de ces 38 témoins et nous conduit à réfléchir sur nous-mêmes: aurions-nous agi? Aurions-nous empêché la mort d'une femme innocente?",0,1
851,Ce film est un vrai navet. Heureusement je l'ai loué en dvd afin que je puisse aller de l'avant rapidement et regarder seulement la fin par curiosité. Film Annoyant. FUIR!,1,0
852,"Il ne fait aucun doute que nous sommes aux avant-postes de tarantino de toutes les heures de dialogue, de référence, d'ironie et de finir avec l'ultraviolence (les fondamentaux du tarantino), le casting brillant et la mention spéciale à Christoph Waltz dans son rôle de chasseur juif. Ce film revisite l'histoire avec intelligence. Un chef-d'œuvre (comme tous ses films d'étonnant, tarantino n'a jamais fait un mauvais film)",0,1
853,"L'un des films les plus complets de la filmographie de Charlie Chaplin, un film dans lequel Charlot laisse place à d'autres personnages pour une fois : le fleuriste aveugle et le millionnaire excentrique, deux figures dont dépend particulièrement le héros vagabond... Si l'on exclut le Kid joué par Jackie Coogan il y a dix ans, les personnages de City Lights sont les seuls héros caplinsques à prouver que le réalisateur n'a pas cherché systématiquement à tirer la couverture, ni même à Cabotin. Malgré un prologue un tantinet manqué préfigurant la dernière charabia du Modern Times, City Lights marque un premier résultat dans la carrière de Chaplin : la maîtrise totale du cinéma muet, au sens du cinéma visuel. Au cœur d'une narration composée d'intertitres laconiques et de symbolisme poétique, le cinéaste parvient à raconter son histoire par les images elles-mêmes, sans oublier de perfectionner son personnage emblématique de The Tramp, lui donnant son approche légendaire, son charisme et sa malfession.",0,1
854,"Demineurs est un film de guerre, ou plutôt Demineurs est la guerre. Pas d'intrigue secondaire, pas de pseudo-romance. Juste la guerre, terrifiant, violent mais aussi euphorique. Nous sentons parfaitement toute la tension pendant les scènes de déminage. La réalisation est de très haut niveau, les scènes de combat sont très bien rendues, l'action est fluide. Enfin un film d'action où les plans durent plus de 2 secondes! L'action est donc très facile à comprendre. Ce film est donc un grand succès, peut-être souffrant d'une certaine répétition mais ce qui compte. Ce film a l'ambition de mettre le spectateur dans la peau d'un démineur et il est pleinement réussi. En sortant du film, on se sent comme si on avait pris un mur dans la tête tellement le suspense est contrôlé. Demineurs est plus qu'un simple film, c'est simplement une réalité!",0,1
855,"Un film de 1938 qui a un peu vieilli mais qui reste un plaidoyer sacré contre la guerre en montrant tout d'abord dans la première partie des hommes brisés et détruits par quatre ans dans les tranchées de la Grande Guerre. Puis, à travers l'acteur principal vainqueur Francen remarquable, il fait un appel désespéré à la paix et un réquisitoire contre les politiques de l'époque à la veille de la Seconde Guerre mondiale. Dans la dernière scène où la mort de Verdun avec de vraies bouches brisées, sortir de leurs tombes pour empêcher la guerre, est devenu une scène de culte. La note de 3.1 est vraiment faible....",0,1
856,"Le meilleur film jamais! NON Je ris bien sûr, l'histoire sonne faux et creu.",1,0
857,"une belle comédie drôle avec une touche de moral sur l'égoïsme et la camaraderie, un bon divertissement",0,1
858,"Tourné comme un clip des années 90, une comédie vampirique très bon marché et très limitée mais à l'énorme capital de sypathie parce qu'il ne se prend pas au sérieux pendant une seconde et peut se vanter d'avoir une belle brochette rockstar à ses crédits. Après cela, c'est vrai qu'il est vite oublié.",1,0
859,"Le premier film d'horreur de l'histoire à classer x aux États-Unis, I Drink Your Blood est entré dans la postérité non pas à cause de son scénario ""oscarisable"", mais grâce à ses séquences gore. Ainsi, nous apprenons que, déjà en 1970, les maquilleurs (Irvin Carlton, ici) savaient donner des sueurs froides aux têtes bien pensées. Les buveurs de sang sont le type même de production sans argent : décors naturels dans la forêt du coin, acteurs de quatrième zone, dialogues effroyables, histoire sans intérêt... A cela s'ajoute un montage chaotique sur le 'Réalisateur' Cut' qui voit les scènes suivre singulièrement. Mais à la décharge de I Drink Your Bloods, le film a été censuré et il y a plusieurs versions de cette comédie culte, acteurs de la quatrième zone, dialogues effroyables, histoire sans intérêt... A cela s'ajoute un montage chaotique sur le 'Réalisateur' Cut' qui voit les scènes suivre singulièrement le caractère du personnage du personnage, ainsi les versions du personnage du personnage du personnage du personnage du personnage du personnage du culte,",1,0
860,"Le réalisateur John Irvin ne m'a pas non plus accompagné avec ce flic de Chicago, le casting avantageux Patrick Swaze, Liam Neeson et Helen Hunt, mais il ne change pas la faiblesse du long métrage, une histoire de vengeance personnelle très platonique, il est tout simplement hors de place, sauf légèrement vers la fin où nous sommes confrontés à un règlement de compte dans un cimetière où Swazy tire à la flèche déjà c'est limite et encore pire encore s'installe sous une musique très ennuyeuse.",1,0
861,Un documentaire passionnant qui suit comme un thriller tendant vers l'horreur quand on voit les lumières puissantes qui sont créées dans ces camps de vacances évangélistes. On évite juste d'oublier que c'est un phénomène très marginal aussi inquiétant qu'il est.,0,1
862,"Drôle, inventif, graphiquement beau, et surtout MAGIQUE! Ce film a tout pour plaire aux petits (mon neveux de 6 et 10 ans adorés!!) et aux parents parce que Lou et Kai nous emmènent dans leur danse frénétique! La musique prend l'âme, mais surtout nous ritons beaucoup, et nous sortons heureux! Pour voir!!!",0,1
863,Un film à voir pour comprendre comment la découverte de l'Amérique a eu lieu sans tomber dans le film de Chiantissime comme c'était l'aller avec d'autres films sur le sujet. Nous y découvrons des personnages d'histoire avec un grand H autre que Christophe Colomb et qui étaient des hommes importants. Le fait que dans le film il ya plusieurs histoires ajoute un peu de chili à l'histoire. Pour voir si nous sommes intéressés à l'histoire un minimum,0,1
864,"Après Color Purple et Ghost, Whoopi Goldberg n'a tourné pratiquement que dans les navets. Ce film est l'un d'entre eux. Il est mal joué, l'histoire est ridicule et les dinosaures sont très mal faits. Un navet énorme pour oublier illico!",1,0
865,"En 1999, « Final Destiny » (qui a depuis donné naissance à trois jeunes) a eu l'honneur de renouveler le grand guignol,mobile par « Creme » à l'époque.Un bon plan à partir de là pour faire la mort, une menace latente mais intangible, se manifestant sous la forme de catastrophes domestiques a priori.Pas besoin d'effets spéciaux spectaculaires,mais bon vieux bricolage pyrotechnique à l'ancien.Le travail d'un artisan pour un thriller horrible, parfaitement calibré.Même trop, parce qu'une fois le premier plan du théâtre sur l'avion passé, le film prend des chemins marqués où les sept survivants deviennent victimes à tour de rôle.Dans le cœur d'eux, un élève anxieux du lycée avec des prémonitions morbides, qui tente d'empêcher la grande tondeuse d'agir, à la perte.Visiblement, il est inutile d'influencer le destin promis à chacun.Quelques moments de tension font bien avec la mousse, et il est d'une efficacité suffisante pour passer une série de tests.",1,0
866,"Magnifique genre film. Quel plaisir de rencontrer à l'époque de ces musiciens talentueux. Film rare pour une évocation rare de la musique de la renaissance. Marielle est merveilleuse dans l'esthète incorruptible. Musique avant tout, avant même d'être. C'est superbe et quel univers passionnant",0,1
867,Un bon petit dessin animé avec des personnages très amusants!,0,1
868,"Une évocation de la vie de l'auteure de ""Dominique nique-nice"". qui devient rapidement ennuyeuse passe la première demi-heure malgré la belle présence de Cécile de France.",1,0
869,"Une des plus grandes gifles que j'ai prises dans ma vie! Un film à voir et à montrer... On nous conduit à réfléchir plus sur la façon dont nous traitons l'Afrique... Bulging, dur et atrocement réel...... Un très grand film",0,1
870,"Les fils du vent, c'est une réalisation exemplaire. Il est difficile de trouver une telle illustration imparfaite du navet. Le cynisme à part, ce film est une torture visuelle et morale, une torture, une agonie qui transforme 1h30 en une éternité. Je pourrais entrer dans les détails, disant que les acteurs, les dialogues, le scénario, entre autres, sont une insulte aux spectateurs, mais dire la vérité, lutter pour répandre la médiocrité de ce film ne servirait pas tant à le regarder. Honnêtement, pour voir, ce film est inspiré par les plus grands nanars de l'histoire du cinéma. Pire, peut-être même au-delà d'eux. Bienvenue à la famille et ici la sortie!",1,0
871,"Une œuvre baroque, disproportionnée, parfois insupportable, toujours inspirée, The Devils of Ken Russell est à ce jour l'un des meilleurs pamphlets contre le fanatisme, quelle que soit sa forme. Clairement anticléricienne, peuplée de visages grimaces et de décors féroces, The Devils est l'un de ces films qui s'intègrent inexprimablement dans le délire de la bonne pensée bourgeoise. Visuellement superbe, presque expressif après l'heure, encore et toujours actuel pour un spectateur du 21ème siècle, le film phare de Ken Russell se situe à mi-chemin entre le discours choisi d'un Dreyer et l'éclat stylistique d'un Bertolucci... Bien qu'il puisse se libérer de toute comparaison, tant sa liberté de votre défi de toute analogie réductrice. Le dernier quart d'heure seul vaut la peine d'être vu, une sorte de chemin croisé évoquant le Golgotha de l'Homme de Nazareth, infernal mais finalement indispensable. Un film culte à découvrir absolument, percussif et vivace à son metteur... à son image, à sa propre, à sa propre",0,1
872,"""Lulu nu femme"" est un film étrangement divisé en deux. Il y a d'abord cette histoire tendre et surprenante entre deux grands acteurs (Bouli Lanners et Karin Viard), où nous voyons aussi en arrière-plan les personnages originaux et particulièrement attachants. Et puis, soudain, un changement de décor: nous avons fini avec Bouli Lanners et voici le très amusant Claude Gensac qui apparaît. Le problème n'est pas l'actrice, mais ce qu'elle dit. En effet, les préoccupations de cette dernière sont inintéressantes et sa relation avec Lulu n'est pas très excitante. Certaines scènes sont alors grossièrement caricaturales, le scénario est de moins en moins audacieux et la mise en scène est parfois très maladroite. La fin est un parfait exemple d'allergie au courage et donc désarmant de simplicité.",1,0
873,"Une belle surprise! Pour moi, un voyage en 3 fois, difficile à dire plus sans gâcher. De bons acteurs, un univers visuel travaillé et coloré, et un scénario intelligent, qui m'a amené un moment à un sentiment de déjà vu, j'ai continué la vision du coup sans grande attente, et puis j'ai été surpris et embarqué à la fin.",0,1
874,"Un film d'arts martiaux, ""Firepower"" est une petite série B qui sent bon avec ses dialogues, le jeu des acteurs et une réalisation qui laisse au désir. Combattre est le seul intérêt du film même si à long terme, tous finissent comme les autres. En outre, les œuvres de JC Van Damme sont des succès.",1,0
875,Complètement fou! Complètement barré! Une chose que seul Hispanos peut nous sortir de. Une palette de personnages colorés qui sont fatigués de se laisser faire et que la tête est pets et c'est juste amusant pour le spectateur! Nous avons un très bon moment devant cette comédie absurde totalement délirante.,0,1
876,Un excellent western!! Très bien fait par Kevin Costner!,0,1
877,"Je m'attendais à tout, mais... à savoir l'anime et la manga que je pensais plus à un scénario stupide épique comme les autres critiques... mais il a eu la chance de me toucher à ce que les croyants appellent l'""même"" le seul ""défendeur"" que je pouvais trouver à cette adaptation est la vitesse très légère de l'action, même si je suis très peu émotionnelle, il a réussi à me donner un frisson, ce que je dois dire est le même que ceux que je ressentais dans l'anime... et rien que pour CA.... sa valeur ses 4 points :-)",0,1
878,"Pour son premier long métrage, Pierre-Emmanuel Le Goff signe une œuvre authentique, poétique et singulière! Des images somptueuses, rythmées par une bande son exquise et des citations de Saint-Exupéry! Un film étoilé, plein de clins d'œil à l'immense Kubrick, Malick et Tarkovski...",0,1
879,"Un biopic qui travaille dur se concentre sur la genèse et le tournage difficile de ""Psycho"", avec un scénario non contesté (le réalisateur britannique, Sacha Gervasi, est néanmoins premier auteur - ""The Terminal"" de Spielberg, par exemple - ici c'est vrai, c'est un autre qui a mis en scène) et la production standard. Quel mauvais hommage à la grande ""Hitch""! Anthony Hopkins réussit à être une mauvaise limite dans le rôle de titre, du moins pas un moment crédible. Helen Mirren s'en sort mieux en collaborant avec l'ombre et épouse tout terrain (sauf qu'elle ne regarde pas du tout comme le vrai Alma). Scarlett Johansonn et Jessica Biel jouent les utilitaires avec grâce, Toni Collette avec les lunettes strictes de l'assistant parfait.",1,0
880,Un très bon film sur l'adultère avec Isabelle Caré. Un très bon drame touchant avec de bonnes actrices talentueuses.,0,1
